Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.174.128-192.168.174.130-6522-49288-6,192.168.174.130,49288,192.168.174.128,6522,6,25/05/2022 07:31:14 PM,1031268,2,4,0,0,0,0,0,0,0,0,0,0,0,5.818080266,206253.6,281813.3079,515289,335,515802,515802,0,515802,515802,1031268,343756,297411.4754,515780,335,0,0,0,0,60,92,1.939360089,3.878720177,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-55271-53-17,192.168.174.130,55271,192.168.174.1,53,17,25/05/2022 07:26:15 PM,7996913,4,1,164,41,41,41,41,0,41,41,41,0,25.63489186,0.625241265,1999228.25,1414736.243,3999809,997153,6999760,2333253.333,1527344.564,3999809,1000250,0,0,0,0,0,0,0,0,0,32,8,0.500193012,0.125048253,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61320-53-17,192.168.174.130,61320,192.168.174.1,53,17,25/05/2022 07:07:33 PM,3000432,2,1,68,34,34,34,34,0,34,34,34,0,33.9951047,0.999856021,1500216,707212.8472,2000291,1000141,2000291,2000291,0,2000291,2000291,0,0,0,0,0,0,0,0,0,16,8,0.66657068,0.33328534,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-50823-53-17,192.168.174.130,50823,192.168.174.1,53,17,25/05/2022 07:12:39 PM,8000633,4,1,188,47,47,47,47,0,47,47,47,0,29.37267589,0.624950551,2000158.25,1414686.405,3999348,995175,7005458,2335152.667,1526000.944,3999348,1001538,0,0,0,0,0,0,0,0,0,32,8,0.499960441,0.12499011,47,47,47,0,0,0,0,0,0,0,0,0,0,0,56.4,47,47,0,0,0,0,0,0,4,188,1,47,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49242-6,192.168.174.130,49242,192.168.174.128,6522,6,25/05/2022 07:26:07 PM,1018468,2,4,0,0,0,0,0,0,0,0,0,0,0,5.891201294,203693.6,278030.8672,514323,571,502958,502958,0,502958,502958,1018468,339489.3333,293577.4994,515155,571,0,0,0,0,60,92,1.963733765,3.92746753,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-50050-53-17,192.168.174.130,50050,192.168.174.1,53,17,25/05/2022 07:08:36 PM,3004360,2,1,68,34,34,34,34,0,34,34,34,0,33.95065838,0.998548776,1502180,712804.6476,2006209,998151,2006209,2006209,0,2006209,2006209,0,0,0,0,0,0,0,0,0,16,8,0.665699184,0.332849592,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58386-53-17,192.168.174.130,58386,192.168.174.1,53,17,25/05/2022 07:09:09 PM,3003128,2,1,68,34,34,34,34,0,34,34,34,0,33.96458626,0.998958419,1501564,705070.3137,2000124,1003004,2000124,2000124,0,2000124,2000124,0,0,0,0,0,0,0,0,0,16,8,0.66597228,0.33298614,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-58376-53-17,192.168.174.128,58376,192.168.174.1,53,17,25/05/2022 07:33:42 PM,8029886,4,1,136,34,34,34,34,0,34,34,34,0,21.17091077,0.622673846,2007471.5,1421753.116,4015302,998797,7031089,2343696.333,1534206.653,4015302,999867,0,0,0,0,0,0,0,0,0,32,8,0.498139077,0.124534769,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61177-53-17,192.168.174.130,61177,192.168.174.1,53,17,25/05/2022 07:07:34 PM,8004434,4,1,156,39,39,39,39,0,39,39,39,0,24.36149764,0.624653786,2001108.5,1416353.564,4004342,999770,7004664,2334888,1529912.939,4004342,999835,0,0,0,0,0,0,0,0,0,32,8,0.499723029,0.124930757,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57718-53-17,192.168.174.130,57718,192.168.174.1,53,17,25/05/2022 07:18:01 PM,2994879,2,1,68,34,34,34,34,0,34,34,34,0,34.05813724,1.001709919,1497439.5,710306.4394,1999702,995177,1999702,1999702,0,1999702,1999702,0,0,0,0,0,0,0,0,0,16,8,0.667806613,0.333903306,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64402-53-17,192.168.174.130,64402,192.168.174.1,53,17,25/05/2022 07:22:21 PM,2998967,2,1,68,34,34,34,34,0,34,34,34,0,34.01171137,1.000344452,1499483.5,721125.1731,2009396,989571,2009396,2009396,0,2009396,2009396,0,0,0,0,0,0,0,0,0,16,8,0.666896301,0.333448151,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-55986-53-17,192.168.174.130,55986,192.168.174.1,53,17,25/05/2022 07:26:08 PM,2985539,2,1,68,34,34,34,34,0,34,34,34,0,34.16468517,1.004843681,1492769.5,716719.8979,1999567,985972,1999567,1999567,0,1999567,1999567,0,0,0,0,0,0,0,0,0,16,8,0.669895788,0.334947894,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58770-53-17,192.168.174.130,58770,192.168.174.1,53,17,25/05/2022 07:12:46 PM,2995648,2,1,68,34,34,34,34,0,34,34,34,0,34.04939432,1.001452774,1497824,710591.4034,2000288,995360,2000288,2000288,0,2000288,2000288,0,0,0,0,0,0,0,0,0,16,8,0.667635183,0.333817591,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49276-6,192.168.174.130,49276,192.168.174.128,6522,6,25/05/2022 07:30:26 PM,1016613,2,4,0,0,0,0,0,0,0,0,0,0,0,5.90195089,203322.6,277198.7451,514020,350,500187,500187,0,500187,500187,1016613,338871,292873.3453,514370,772,0,0,0,0,60,92,1.967316963,3.934633927,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49299-6,192.168.174.130,49299,192.168.174.128,6522,6,25/05/2022 07:32:40 PM,9045089,5,8,361,2,200,0,72.2,87.89880545,2,0,0.25,0.707106781,40.13227509,1.437244012,753757.4167,1772432.532,5921102,94,6530379,1632594.75,2899322.134,5968631,10604,9045089,1292155.571,2225919.541,5921102,739,0,0,0,0,100,184,0.552786158,0.884457853,0,200,25.92857143,60.48580798,3658.532967,0,1,0,0,0,0,0,0,1,27.92307692,72.2,0.25,0,0,0,0,0,0,5,361,8,2,-1,0,4,0,107210,0,107210,107210,5921102,0,5921102,5921102,Malicious
192.168.174.130-192.168.174.1-61847-53-17,192.168.174.130,61847,192.168.174.1,53,17,25/05/2022 07:12:32 PM,2995145,2,1,68,34,34,34,34,0,34,34,34,0,34.05511252,1.001620957,1497572.5,710276.7409,1999814,995331,1999814,1999814,0,1999814,1999814,0,0,0,0,0,0,0,0,0,16,8,0.667747304,0.333873652,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57668-53-17,192.168.174.130,57668,192.168.174.1,53,17,25/05/2022 07:12:53 PM,2995775,2,1,68,34,34,34,34,0,34,34,34,0,34.04795086,1.00141032,1497887.5,710600.5958,2000358,995417,2000358,2000358,0,2000358,2000358,0,0,0,0,0,0,0,0,0,16,8,0.66760688,0.33380344,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54565-53-17,192.168.174.130,54565,192.168.174.1,53,17,25/05/2022 07:07:35 PM,3000222,2,1,68,34,34,34,34,0,34,34,34,0,33.99748419,0.999926005,1500111,706519.8826,1999696,1000526,1999696,1999696,0,1999696,1999696,0,0,0,0,0,0,0,0,0,16,8,0.666617337,0.333308668,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49230-6,192.168.174.130,49230,192.168.174.128,6522,6,25/05/2022 07:24:25 PM,61855066,32,60,4162,482,895,0,130.0625,293.5418789,69,0,8.033333333,13.6803294,75.07873324,1.487347859,679726,1098200.791,2973084,77,6.14E+07,1980893.226,1167021.301,3117197,3384,6.19E+07,1048390.949,1219141.36,2973084,1919,0,0,0,0,640,1224,0.517338386,0.970009473,0,895,49.93548387,180.4434638,32559.84362,0,1,0,0,0,0,0,0,1,50.47826087,130.0625,8.033333333,0,0,0,0,0,0,32,4162,60,482,-1,0,31,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49253-6,192.168.174.130,49253,192.168.174.128,6522,6,25/05/2022 07:28:53 PM,1030604,2,4,0,0,0,0,0,0,0,0,0,0,0,5.821828753,206120.8,281469.8426,514632,358,515247,515247,0,515247,515247,1030604,343534.6667,297199.7995,515352,358,0,0,0,0,60,92,1.940609584,3.881219169,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-60272-53-17,192.168.174.130,60272,192.168.174.1,53,17,25/05/2022 07:14:44 PM,7999522,4,1,172,43,43,43,43,0,43,43,43,0,26.87660588,0.625037346,1999880.5,1412257.657,3995614,999177,7000345,2333448.333,1524500.75,3995614,1000363,0,0,0,0,0,0,0,0,0,32,8,0.500029877,0.125007469,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-63475-53-17,192.168.174.128,63475,192.168.174.1,53,17,25/05/2022 07:35:25 PM,8029005,4,1,136,34,34,34,34,0,34,34,34,0,21.17323379,0.62274217,2007251.25,1410794.456,3999906,1000973,7015584,2338528,1525465.76,3999906,1000973,0,0,0,0,0,0,0,0,0,32,8,0.498193736,0.124548434,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-53309-53-17,192.168.174.128,53309,192.168.174.1,53,17,25/05/2022 07:32:18 PM,8038711,4,1,120,30,30,30,30,0,30,30,30,0,18.65970801,0.621990267,2009677.75,1420149.47,4016145,1000741,7032316,2344105.333,1534335.663,4016145,1000741,0,0,0,0,0,0,0,0,0,32,8,0.497592213,0.124398053,30,30,30,0,0,0,0,0,0,0,0,0,0,0,36,30,30,0,0,0,0,0,0,4,120,1,30,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-55158-53-17,192.168.174.130,55158,192.168.174.1,53,17,25/05/2022 07:08:31 PM,8030701,4,1,156,39,39,39,39,0,39,39,39,0,24.2818155,0.622610654,2007675.25,1419202.674,4014705,1004056,7026514,2342171.333,1532931.364,4014705,1004056,0,0,0,0,0,0,0,0,0,32,8,0.498088523,0.124522131,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-49363-53-17,192.168.174.130,49363,192.168.174.1,53,17,25/05/2022 07:13:56 PM,2995563,2,1,68,34,34,34,34,0,34,34,34,0,34.05036048,1.001481191,1497781.5,710662.8212,2000296,995267,2000296,2000296,0,2000296,2000296,0,0,0,0,0,0,0,0,0,16,8,0.667654127,0.333827064,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57504-53-17,192.168.174.130,57504,192.168.174.1,53,17,25/05/2022 07:17:01 PM,3001395,2,1,68,34,34,34,34,0,34,34,34,0,33.98419735,0.999535216,1500697.5,711910.1576,2004094,997301,2004094,2004094,0,2004094,2004094,0,0,0,0,0,0,0,0,0,16,8,0.666356811,0.333178405,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54241-53-17,192.168.174.130,54241,192.168.174.1,53,17,25/05/2022 07:20:08 PM,2999705,2,1,68,34,34,34,34,0,34,34,34,0,34.00334366,1.000098343,1499852.5,707288.5076,1999981,999724,1999981,1999981,0,1999981,1999981,0,0,0,0,0,0,0,0,0,16,8,0.666732229,0.333366114,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49264-6,192.168.174.130,49264,192.168.174.128,6522,6,25/05/2022 07:29:38 PM,1034770,2,4,0,0,0,0,0,0,0,0,0,0,0,5.79838998,206954,282678.7192,517617,271,515878,515878,0,515878,515878,1034770,344923.3333,298171.3537,517888,626,0,0,0,0,60,92,1.93279666,3.86559332,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-55007-53-17,192.168.174.130,55007,192.168.174.1,53,17,25/05/2022 07:27:15 PM,7996104,4,1,164,41,41,41,41,0,41,41,41,0,25.63748546,0.625304523,1999026,1415225.288,4000207,995822,7000282,2333427.333,1527530.168,4000207,1000305,0,0,0,0,0,0,0,0,0,32,8,0.500243619,0.125060905,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-51346-53-17,192.168.174.130,51346,192.168.174.1,53,17,25/05/2022 07:30:16 PM,8009001,4,1,172,43,43,43,43,0,43,43,43,0,26.84479625,0.624297587,2002250.25,1421134.7,4012814,996618,7012383,2337461,1534678.557,4012814,999652,0,0,0,0,0,0,0,0,0,32,8,0.49943807,0.124859517,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49287-6,192.168.174.130,49287,192.168.174.128,6522,6,25/05/2022 07:31:10 PM,1017812,2,4,0,0,0,0,0,0,0,0,0,0,0,5.89499829,203562.4,277642.7598,514458,536,502216,502216,0,502216,502216,1017812,339270.6667,293384.2515,515814,602,0,0,0,0,60,92,1.96499943,3.92999886,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.1-239.255.255.250-63838-1900-17,192.168.174.1,63838,239.255.255.250,1900,17,25/05/2022 07:17:14 PM,3009848,3,1,525,175,175,175,175,0,175,175,175,0,232.5698839,1.328970765,1003282.667,1504.77418,1004328,1001558,2005520,1002760,1699.884702,1003962,1001558,0,0,0,0,0,0,0,0,0,24,8,0.996728074,0.332242691,175,175,175,0,0,0,0,0,0,0,0,0,0,0,218.75,175,175,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54123-53-17,192.168.174.130,54123,192.168.174.1,53,17,25/05/2022 07:11:00 PM,7994781,4,1,140,35,35,35,35,0,35,35,35,0,21.88928002,0.625408001,1998695.25,1415495.179,4000116,994844,6999937,2333312.333,1527621.795,4000116,999958,0,0,0,0,0,0,0,0,0,32,8,0.5003264,0.1250816,35,35,35,0,0,0,0,0,0,0,0,0,0,0,42,35,35,0,0,0,0,0,0,4,140,1,35,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49241-6,192.168.174.130,49241,192.168.174.128,6522,6,25/05/2022 07:26:02 PM,1032561,2,4,0,0,0,0,0,0,0,0,0,0,0,5.810794713,206512.2,280750.5288,515114,746,515860,515860,0,515860,515860,1032561,344187,296388.2964,516862,1952,0,0,0,0,60,92,1.936931571,3.873863142,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-59973-53-17,192.168.174.128,59973,192.168.174.1,53,17,25/05/2022 07:20:01 PM,3013912,2,1,82,41,41,41,41,0,41,41,41,0,40.81074696,0.995384072,1506956,717905.7159,2014592,999320,2014592,2014592,0,2014592,2014592,0,0,0,0,0,0,0,0,0,16,8,0.663589382,0.331794691,41,41,41,0,0,0,0,0,0,0,0,0,0,0,54.66666667,41,41,0,0,0,0,0,0,2,82,1,41,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59852-53-17,192.168.174.130,59852,192.168.174.1,53,17,25/05/2022 07:07:52 PM,8015270,4,1,156,39,39,39,39,0,39,39,39,0,24.32856286,0.623809304,2003817.5,1412100.875,3999068,1002505,7010656,2336885.333,1524938.763,3999068,1002505,0,0,0,0,0,0,0,0,0,32,8,0.499047443,0.124761861,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62734-53-17,192.168.174.130,62734,192.168.174.1,53,17,25/05/2022 07:35:24 PM,2999393,2,1,68,34,34,34,34,0,34,34,34,0,34.00688073,1.000202374,1499696.5,706612.5135,1999347,1000046,1999347,1999347,0,1999347,1999347,0,0,0,0,0,0,0,0,0,16,8,0.666801583,0.333400791,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-63320-53-17,192.168.174.130,63320,192.168.174.1,53,17,25/05/2022 07:12:51 PM,7999082,4,1,188,47,47,47,47,0,47,47,47,0,29.37837117,0.625071727,1999770.5,1415318.652,4001264,998235,7000847,2333615.667,1528389.596,4001264,999605,0,0,0,0,0,0,0,0,0,32,8,0.500057382,0.125014345,47,47,47,0,0,0,0,0,0,0,0,0,0,0,56.4,47,47,0,0,0,0,0,0,4,188,1,47,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54142-53-17,192.168.174.130,54142,192.168.174.1,53,17,25/05/2022 07:07:52 PM,8029901,4,1,148,37,37,37,37,0,37,37,37,0,23.03888927,0.622672683,2007475.25,1419737.624,4014826,1002525,7026209,2342069.667,1533545.513,4014826,1002525,0,0,0,0,0,0,0,0,0,32,8,0.498138146,0.124534537,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49275-6,192.168.174.130,49275,192.168.174.128,6522,6,25/05/2022 07:30:22 PM,998287,2,4,0,0,0,0,0,0,0,0,0,0,0,6.010295636,199657.4,271751.5748,497390,601,499546,499546,0,499546,499546,998287,332762.3333,287532.4207,499635,750,0,0,0,0,60,92,2.003431879,4.006863758,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64421-53-17,192.168.174.130,64421,192.168.174.1,53,17,25/05/2022 07:09:27 PM,7999912,4,1,164,41,41,41,41,0,41,41,41,0,25.62528188,0.625006875,1999978,1414251.746,4000047,999962,6999942,2333314,1527574.767,4000047,999962,0,0,0,0,0,0,0,0,0,32,8,0.5000055,0.125001375,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-57447-53-17,192.168.174.130,57447,192.168.174.1,53,17,25/05/2022 07:21:00 PM,7998959,4,1,196,49,49,49,49,0,49,49,49,0,30.6289856,0.625081339,1999739.75,1414792.844,4000500,998458,7000501,2333500.333,1527770.082,4000500,1000085,0,0,0,0,0,0,0,0,0,32,8,0.500065071,0.125016268,49,49,49,0,0,0,0,0,0,0,0,0,0,0,58.8,49,49,0,0,0,0,0,0,4,196,1,49,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-60147-53-17,192.168.174.130,60147,192.168.174.1,53,17,25/05/2022 07:06:48 PM,7999596,4,1,144,36,36,36,36,0,36,36,36,0,22.50113631,0.625031564,1999899,1414228.543,3999618,999481,7000115,2333371.667,1527363.559,3999618,999692,0,0,0,0,0,0,0,0,0,32,8,0.500025251,0.125006313,36,36,36,0,0,0,0,0,0,0,0,0,0,0,43.2,36,36,0,0,0,0,0,0,4,144,1,36,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49252-6,192.168.174.130,49252,192.168.174.128,6522,6,25/05/2022 07:28:49 PM,1033326,2,4,0,0,0,0,0,0,0,0,0,0,0,5.80649282,206665.2,281257.3221,514940,400,515340,515340,0,515340,515340,1033326,344442,297932.7781,517913,423,0,0,0,0,60,92,1.935497607,3.870995214,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-60203-53-17,192.168.174.128,60203,192.168.174.1,53,17,25/05/2022 07:32:06 PM,8038628,4,1,120,30,30,30,30,0,30,30,30,0,18.65990067,0.621996689,2009657,1419031.012,4013075,991917,7046711,2348903.667,1526415.315,4013075,1013982,0,0,0,0,0,0,0,0,0,32,8,0.497597351,0.124399338,30,30,30,0,0,0,0,0,0,0,0,0,0,0,36,30,30,0,0,0,0,0,0,4,120,1,30,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54617-53-17,192.168.174.130,54617,192.168.174.1,53,17,25/05/2022 07:14:03 PM,3002750,2,1,68,34,34,34,34,0,34,34,34,0,33.96886188,0.999084173,1501375,710560.2907,2003817,998933,2003817,2003817,0,2003817,2003817,0,0,0,0,0,0,0,0,0,16,8,0.666056115,0.333028058,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54963-53-17,192.168.174.130,54963,192.168.174.1,53,17,25/05/2022 07:14:24 PM,2996349,2,1,68,34,34,34,34,0,34,34,34,0,34.04142842,1.001218483,1498174.5,709588.0189,1999929,996420,1999929,1999929,0,1999929,1999929,0,0,0,0,0,0,0,0,0,16,8,0.667478989,0.333739494,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64461-53-17,192.168.174.130,64461,192.168.174.1,53,17,25/05/2022 07:31:54 PM,7999689,4,1,172,43,43,43,43,0,43,43,43,0,26.87604481,0.625024298,1999922.25,1414481.582,4000227,999382,7000307,2333435.667,1527661.619,4000227,999935,0,0,0,0,0,0,0,0,0,32,8,0.500019438,0.12500486,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64949-53-17,192.168.174.130,64949,192.168.174.1,53,17,25/05/2022 07:28:06 PM,7998660,4,1,172,43,43,43,43,0,43,43,43,0,26.87950232,0.625104705,1999665,1414359.14,3999865,998761,6999899,2333299.667,1527332.681,3999865,1000352,0,0,0,0,0,0,0,0,0,32,8,0.500083764,0.125020941,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
